time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_href,track_name,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name,Popularity_Type,year,duration_min,release_year,song_age,energy_danceability_ratio,valence_energy_product,is_2000s_or_earlier
4.0,52,-0.29041869294339,0.8241899102889072,Chill Lofi Study Beats,W8lss,137229.0,-1.2252056766009165,lofi,chill,https://api.spotify.com/v1/tracks/1EDesWUrHjghCMZb0jjbS3,Stones,0.0,spotify:track:1EDesWUrHjghCMZb0jjbS3,audio_features,2023-10-13,https://api.spotify.com/v1/audio-analysis/1EDesWUrHjghCMZb0jjbS3,1EDesWUrHjghCMZb0jjbS3,1.9777880349602615,5PUftgP7uBfDuHrkzer3vV,37i9dQZF1DX8Uebhn9wzrS,1EDesWUrHjghCMZb0jjbS3,-1.3136312714442373,7.0,0.7619418945261793,-0.4949561883734715,1.268741615399038,-0.48717963649174817,Stones,Low,2023,2.28715,2023,-0.581429003355403,0.36679064619502966,0.04075499999999999,0
4.0,52,-0.46661931795522815,-1.0672648781070173,Chill Lofi Study Beats,Bus Topp,193958.0,-2.0134703855184726,lofi,chill,https://api.spotify.com/v1/tracks/5aeQDI9LxC5Aiuc5Vqo65K,SoulShower,0.0,spotify:track:5aeQDI9LxC5Aiuc5Vqo65K,audio_features,2023-11-26,https://api.spotify.com/v1/audio-analysis/5aeQDI9LxC5Aiuc5Vqo65K,5aeQDI9LxC5Aiuc5Vqo65K,1.9465275293724167,6JrRnSqrgKmEAIgx6f0qWX,37i9dQZF1DX8Uebhn9wzrS,5aeQDI9LxC5Aiuc5Vqo65K,-1.4876557595410926,5.0,-1.7280208486381796,-1.9312714513740017,1.6283561324926468,-0.552283493648252,SoulShower,Low,2023,3.2326333333333332,2023,-0.581429003355403,0.21539773939006185,0.00891729,0
4.0,52,-0.379508896601061,1.6020839922770902,Chill Lofi Study Beats,love_eight,158222.0,-1.4566899033309562,lofi,chill,https://api.spotify.com/v1/tracks/5ot2Nv3COru7DqNd8PaFy5,projection,1.0,spotify:track:5ot2Nv3COru7DqNd8PaFy5,audio_features,2022-08-12,https://api.spotify.com/v1/audio-analysis/5ot2Nv3COru7DqNd8PaFy5,5ot2Nv3COru7DqNd8PaFy5,2.074411415868146,64wr6u8ng4pFUfCvtLIbJ8,37i9dQZF1DX8Uebhn9wzrS,5ot2Nv3COru7DqNd8PaFy5,0.08166529236128416,7.0,0.2353835931177254,-0.4399668746615651,1.3486559525309512,-0.5538909962940917,projection,Low,2022,2.637033333333333,2022,-0.4882035299000445,0.2470179087983879,0.11468400000000001,0
4.0,52,-0.07957187762023538,0.25941749459885666,Chill Lofi Study Beats,Illum Noyz,161000.0,-1.034332717718252,lofi,chill,https://api.spotify.com/v1/tracks/0T0Qw9dfYjTf6umYfjC5zf,Natural Midst,0.0,spotify:track:0T0Qw9dfYjTf6umYfjC5zf,audio_features,2023-09-08,https://api.spotify.com/v1/audio-analysis/0T0Qw9dfYjTf6umYfjC5zf,0T0Qw9dfYjTf6umYfjC5zf,1.9976810839707086,3VqDQlMLsc0mBCqc4s9XWL,37i9dQZF1DX8Uebhn9wzrS,0T0Qw9dfYjTf6umYfjC5zf,0.10879605887972488,2.0,-0.9917441829797152,0.034315956103625964,1.29025701385763,1.5945362898705349,Natural Midst,Low,2023,2.683333333333333,2023,-0.581429003355403,0.49477653090117885,0.16932,0
4.0,52,2.3486311176271744,0.5258195774715217,Chill Lofi Study Beats,Velvet Static,133807.0,-0.8190929981271625,lofi,chill,https://api.spotify.com/v1/tracks/3a2fLFjazrZlinsXTZB3T3,Sunflower,1.0,spotify:track:3a2fLFjazrZlinsXTZB3T3,audio_features,2024-09-27,https://api.spotify.com/v1/audio-analysis/3a2fLFjazrZlinsXTZB3T3,3a2fLFjazrZlinsXTZB3T3,1.8186436428766863,6q2ce3gSOf1osMaAHJBAEl,37i9dQZF1DX8Uebhn9wzrS,3a2fLFjazrZlinsXTZB3T3,-0.4028126811822997,7.0,-1.0619659868312827,-0.6935910562715818,1.6560187876536938,0.07544628955211204,Sunflower,Low,2024,2.2301166666666665,2024,-0.6746544768107615,0.5339731765162758,0.14553,0
4.0,52,-0.5022553994182966,1.138544368078652,Chill Lofi Study Beats,Zoe Reed,120458.0,-2.1876927245837128,lofi,chill,https://api.spotify.com/v1/tracks/0x0XaXiKrUFoCTnrDFXgdt,watercolour,0.0,spotify:track:0x0XaXiKrUFoCTnrDFXgdt,audio_features,2023-12-10,https://api.spotify.com/v1/audio-analysis/0x0XaXiKrUFoCTnrDFXgdt,0x0XaXiKrUFoCTnrDFXgdt,1.9692624425272132,184U6PqwZz0xIejtcsr5Nd,37i9dQZF1DX8Uebhn9wzrS,0x0XaXiKrUFoCTnrDFXgdt,-0.9841862494346004,2.0,0.05909249114071382,-0.7696221992099828,-0.45556388963954825,-0.5354047158669362,watercolour,Low,2023,2.007633333333333,2023,-0.581429003355403,0.05741558115333549,0.010944,0
4.0,51,-0.7230011262589702,0.12088841150507056,Chill Lofi Study Beats,Galva-Nice,139500.0,-1.1399220141214281,lofi,chill,https://api.spotify.com/v1/tracks/6ilctnbVwEWTURCfY6kCWH,Who's Driving?,1.0,spotify:track:6ilctnbVwEWTURCfY6kCWH,audio_features,2023-10-06,https://api.spotify.com/v1/audio-analysis/6ilctnbVwEWTURCfY6kCWH,6ilctnbVwEWTURCfY6kCWH,-0.3812433912643008,1ftpbsY9HCoSpUOq7RVUEs,37i9dQZF1DX8Uebhn9wzrS,6ilctnbVwEWTURCfY6kCWH,-1.3601411569044213,5.0,-1.4483963629715,0.2605857597191994,1.3670977226383156,0.1960089879900822,Who's Driving?,Low,2023,2.325,2023,-0.581429003355403,0.47441124943799323,0.040086000000000004,0
4.0,51,0.18076949529051414,0.6217243273056814,Chill Lofi Study Beats,Trippy Park,124412.0,-1.2576946908788167,lofi,chill,https://api.spotify.com/v1/tracks/6lAh5CErP733AMCPR83AUB,Paris,1.0,spotify:track:6lAh5CErP733AMCPR83AUB,audio_features,2023-10-13,https://api.spotify.com/v1/audio-analysis/6lAh5CErP733AMCPR83AUB,6lAh5CErP733AMCPR83AUB,1.9664205783828632,1QRLiEOoQICtjiYEchWQ41,37i9dQZF1DX8Uebhn9wzrS,6lAh5CErP733AMCPR83AUB,0.6049015037883547,7.0,-1.1674740717391316,-0.7017272302391597,1.536147281955824,-0.6069385836067984,Paris,Low,2023,2.0735333333333332,2023,-0.581429003355403,0.37482578043598874,0.17672600000000002,0
4.0,51,-0.4854272498385143,0.9840311600125066,Chill Lofi Study Beats,Gittiye,135000.0,-1.0830662391351025,lofi,chill,https://api.spotify.com/v1/tracks/6WJjp4tweyEM415TtdFsqx,Car Ride,1.0,spotify:track:6WJjp4tweyEM415TtdFsqx,audio_features,2024-03-14,https://api.spotify.com/v1/audio-analysis/6WJjp4tweyEM415TtdFsqx,6WJjp4tweyEM415TtdFsqx,2.0033648122594077,793wFdKEFWdOyYLgtX3OL5,37i9dQZF1DX8Uebhn9wzrS,6WJjp4tweyEM415TtdFsqx,1.166895953098912,8.0,0.9023504264032144,-0.4793852347458653,0.02392213315193017,-0.4791421232625502,Car Ride,Low,2024,2.25,2024,-0.6746544768107615,0.396525445781341,0.25056,0
4.0,51,-0.2429039176592988,1.2024808679680918,Chill Lofi Study Beats,Poof Tricks,158298.0,-1.1642887748298534,lofi,chill,https://api.spotify.com/v1/tracks/71XyPCA7lYpu2IH6OVGlvr,Flow State,0.0,spotify:track:71XyPCA7lYpu2IH6OVGlvr,audio_features,2023-11-06,https://api.spotify.com/v1/audio-analysis/71XyPCA7lYpu2IH6OVGlvr,71XyPCA7lYpu2IH6OVGlvr,2.028941589558553,1yvMQPDOZUWcojv5pk8133,37i9dQZF1DX8Uebhn9wzrS,71XyPCA7lYpu2IH6OVGlvr,-0.7361335269802854,7.0,-0.8510550444938834,-0.24427786285516415,0.9644524086275228,-0.6953512291279764,Flow State,Low,2023,2.6383,2023,-0.581429003355403,0.3537694130965437,0.0876,0
4.0,51,-0.21716674771374953,0.9094385768081602,Chill Lofi Study Beats,louke's beats,138000.0,-1.915597230006298,lofi,chill,https://api.spotify.com/v1/tracks/6mnuzqUm6MObdHHk59Tg4E,happy moggie,1.0,spotify:track:6mnuzqUm6MObdHHk59Tg4E,audio_features,2023-11-26,https://api.spotify.com/v1/audio-analysis/6mnuzqUm6MObdHHk59Tg4E,6mnuzqUm6MObdHHk59Tg4E,2.068727687579447,5HRw1jjjlShVFhlyNlyjpi,37i9dQZF1DX8Uebhn9wzrS,6mnuzqUm6MObdHHk59Tg4E,-1.56788531195991,4.0,0.06042537253250219,-0.8929273184772418,0.9828941787348874,-0.7291087846906081,happy moggie,Low,2023,2.3,2023,-0.581429003355403,0.145017086795879,0.008901,0
4.0,51,-0.4359326922509193,-1.205793961200803,Chill Lofi Study Beats,ohlos,182250.0,-1.2333279301703917,lofi,chill,https://api.spotify.com/v1/tracks/0jwpEqWMwo5fR1XQXic4lg,Surf Tiger,0.0,spotify:track:0jwpEqWMwo5fR1XQXic4lg,audio_features,2023-10-18,https://api.spotify.com/v1/audio-analysis/0jwpEqWMwo5fR1XQXic4lg,0jwpEqWMwo5fR1XQXic4lg,2.0431509102803016,4jTtUszaxX0G32HP7nG2SE,37i9dQZF1DX8Uebhn9wzrS,0jwpEqWMwo5fR1XQXic4lg,-1.5985043198878646,11.0,-1.3466063156302173,-0.7665360642567635,1.7205649830294698,-0.4389545571165601,Surf Tiger,Low,2023,3.0375,2023,-0.581429003355403,0.7146284184742808,0.0196685,0
4.0,51,-0.4893868144455219,0.28605770288612326,Chill Lofi Study Beats,Holy Jamie,120430.0,-1.3307949730040924,lofi,chill,https://api.spotify.com/v1/tracks/1YjAqVamDxZouwyHBfsap3,Forgotten Dreams,1.0,spotify:track:1YjAqVamDxZouwyHBfsap3,audio_features,2024-07-19,https://api.spotify.com/v1/audio-analysis/1YjAqVamDxZouwyHBfsap3,1YjAqVamDxZouwyHBfsap3,1.8925321106297748,0sZbZJCsTpcQSYwmTeGyyy,37i9dQZF1DX8Uebhn9wzrS,1YjAqVamDxZouwyHBfsap3,-1.5864892661439838,0.0,-1.340994183454268,-0.7913654227440272,0.9921150637885697,-0.5595172555545301,Forgotten Dreams,Low,2024,2.0071666666666665,2024,-0.6746544768107615,0.3831304270646884,0.0188034,0
4.0,51,0.19066840680803313,0.5844280357035082,Chill Lofi Study Beats,Phive O,135385.0,-2.1158107804938586,lofi,chill,https://api.spotify.com/v1/tracks/7uNB5da4RZLnfWIE8xIQZk,Sunset Boulevard,1.0,spotify:track:7uNB5da4RZLnfWIE8xIQZk,audio_features,2023-11-17,https://api.spotify.com/v1/audio-analysis/7uNB5da4RZLnfWIE8xIQZk,7uNB5da4RZLnfWIE8xIQZk,1.3952058853686033,7nJJah1pdRhcGpQReeDOVb,37i9dQZF1DX8Uebhn9wzrS,7uNB5da4RZLnfWIE8xIQZk,1.7715244640813044,9.0,-1.4099883333923462,-2.366135922054893,1.0628085158668006,-0.13352905440703602,Sunset Boulevard,Low,2023,2.2564166666666665,2023,-0.581429003355403,0.08975287222852146,0.06169229999999999,0
4.0,51,-0.5230431136050865,-0.6410215455107525,Chill Lofi Study Beats,sellar,180792.0,-1.659746242567833,lofi,chill,https://api.spotify.com/v1/tracks/1H1wSRhMTiGB6cgrNQO4gw,midnight escape,0.0,spotify:track:1H1wSRhMTiGB6cgrNQO4gw,audio_features,2024-06-16,https://api.spotify.com/v1/audio-analysis/1H1wSRhMTiGB6cgrNQO4gw,1H1wSRhMTiGB6cgrNQO4gw,2.082937008301195,4soXZQhBjBXl0480o8cj5G,37i9dQZF1DX8Uebhn9wzrS,1H1wSRhMTiGB6cgrNQO4gw,-1.2865005049257965,2.0,-1.5175658920400763,-1.2927220737806417,1.772816665000336,0.051333749864518,midnight escape,Low,2024,3.0132,2024,-0.6746544768107615,0.35457461006752855,0.026699999999999998,0
4.0,51,-0.1686620812779064,1.4315866592385842,Chill Lofi Study Beats,low&slow,129452.0,-0.9734158159471891,lofi,chill,https://api.spotify.com/v1/tracks/35YOc3y59Yuplqg2SJLV7P,glow,1.0,spotify:track:35YOc3y59Yuplqg2SJLV7P,audio_features,2023-11-24,https://api.spotify.com/v1/audio-analysis/35YOc3y59Yuplqg2SJLV7P,35YOc3y59Yuplqg2SJLV7P,2.074411415868146,7AWPZZncC7z4FSJ5aZRbWP,37i9dQZF1DX8Uebhn9wzrS,35YOc3y59Yuplqg2SJLV7P,-0.5849763992346871,11.0,0.5157095953063991,-0.1119948964512673,1.8435101170785666,-0.004928842739867856,glow,Low,2023,2.1575333333333333,2023,-0.581429003355403,0.3894456852336113,0.114857,0
4.0,51,-0.0657134014957088,1.325025826089518,Chill Lofi Study Beats,Zatsuma,142667.0,-0.8637653927592754,lofi,chill,https://api.spotify.com/v1/tracks/47MNGiSMKGEEnI7DAP3BwJ,cashmere,1.0,spotify:track:47MNGiSMKGEEnI7DAP3BwJ,audio_features,2023-01-13,https://api.spotify.com/v1/audio-analysis/47MNGiSMKGEEnI7DAP3BwJ,47MNGiSMKGEEnI7DAP3BwJ,2.020415997125505,2T7h564gMHHqw5R5wcAO8y,37i9dQZF1DX8Uebhn9wzrS,47MNGiSMKGEEnI7DAP3BwJ,0.29095977693211256,2.0,0.5855104892447693,-0.6334114246838068,1.6590924160049212,-0.43091704388736213,cashmere,Low,2023,2.3777833333333334,2023,-0.581429003355403,0.42938657420695514,0.20831800000000003,0
4.0,51,-0.25775228493557734,1.4315866592385842,Chill Lofi Study Beats,jaackson,192000.0,-1.3714062408514678,lofi,chill,https://api.spotify.com/v1/tracks/3S0NnkTIk3LbDoL8dUY1Tc,spring is coming,1.0,spotify:track:3S0NnkTIk3LbDoL8dUY1Tc,audio_features,2024-02-25,https://api.spotify.com/v1/audio-analysis/3S0NnkTIk3LbDoL8dUY1Tc,3S0NnkTIk3LbDoL8dUY1Tc,2.1340905628994866,73luBiXIl3X7Gi3m1zskU7,37i9dQZF1DX8Uebhn9wzrS,3S0NnkTIk3LbDoL8dUY1Tc,-0.8834148309375348,4.0,0.06081120661959856,-0.3194673326245053,1.9510871093715265,-0.6640049275341042,spring is coming,Low,2024,3.2,2024,-0.6746544768107615,0.2794581430062513,0.063246,0
4.0,51,-0.6210423376285245,-0.31068296274864776,Chill Lofi Study Beats,hoodeeny,132761.0,-1.0099659570098267,lofi,chill,https://api.spotify.com/v1/tracks/1vM9obDatOvogSVdo1hxDR,my own practice,1.0,spotify:track:1vM9obDatOvogSVdo1hxDR,audio_features,2024-11-01,https://api.spotify.com/v1/audio-analysis/1vM9obDatOvogSVdo1hxDR,1vM9obDatOvogSVdo1hxDR,1.9976810839707086,2jR5TfovSo1aUGyPFlBIbe,37i9dQZF1DX8Uebhn9wzrS,1vM9obDatOvogSVdo1hxDR,-0.9338005401860676,1.0,0.5559415678427363,-0.6632908221854292,1.926498082561707,-0.28624180576179803,my own practice,Low,2024,2.212683333333333,2024,-0.6746544768107615,0.599280154607188,0.081458,0
4.0,51,3.2098364196513267,1.4582268675258507,Chill Lofi Study Beats,G:sson,147429.0,-2.0337760194421604,lofi,chill,https://api.spotify.com/v1/tracks/4oikNLzA8VDnsEXrsiHQA9,Shifting Sands,0.0,spotify:track:4oikNLzA8VDnsEXrsiHQA9,audio_features,2023-10-06,https://api.spotify.com/v1/audio-analysis/4oikNLzA8VDnsEXrsiHQA9,4oikNLzA8VDnsEXrsiHQA9,2.0431509102803016,3gEyvquozZ9YafoVW5Xlq2,37i9dQZF1DX8Uebhn9wzrS,4oikNLzA8VDnsEXrsiHQA9,-1.533390480243607,3.0,0.7695533487898112,-1.0550896823827614,1.4162757762579545,-0.4711046100333522,Shifting Sands,Low,2023,2.45715,2023,-0.581429003355403,0.09586946574256984,0.00741317,0
4.0,51,-0.6606379836986005,-0.04960892153343544,Chill Lofi Study Beats,"Lotus Beats, Notation",154000.0,-1.7247242711236335,lofi,chill,https://api.spotify.com/v1/tracks/1aswhgX6xYksPefv9z1phm,Sunset,0.0,spotify:track:1aswhgX6xYksPefv9z1phm,audio_features,2024-04-08,https://api.spotify.com/v1/audio-analysis/1aswhgX6xYksPefv9z1phm,1aswhgX6xYksPefv9z1phm,1.9692624425272132,3TWhBNWnXwJ8wJpH0vOyTM,37i9dQZF1DX8Uebhn9wzrS,1aswhgX6xYksPefv9z1phm,-0.410564328758997,0.0,-1.204584295752597,-0.4040554861150143,1.5023373700923222,-0.4952171497209462,Sunset,Low,2024,2.566666666666667,2024,-0.6746544768107615,0.2642697509012904,0.060912,0
4.0,51,-0.4775081206244991,0.3073698695159365,Chill Lofi Study Beats,Loomington,142667.0,-1.0018437034403518,lofi,chill,https://api.spotify.com/v1/tracks/18te6JAwwL6xrKnVgYgXvA,Hazel Eyes,0.0,spotify:track:18te6JAwwL6xrKnVgYgXvA,audio_features,2023-11-24,https://api.spotify.com/v1/audio-analysis/18te6JAwwL6xrKnVgYgXvA,18te6JAwwL6xrKnVgYgXvA,1.866955333330629,3Fses3uRSqH6ODu45oPCwH,37i9dQZF1DX8Uebhn9wzrS,18te6JAwwL6xrKnVgYgXvA,-0.15475995872798476,9.0,2.166342895731423,-0.36155099107749483,1.2994778989113123,-0.5788072873046054,Hazel Eyes,Low,2023,2.3777833333333334,2023,-0.581429003355403,0.49999264716695346,0.15028000000000002,0
4.0,51,-0.5547196304611473,0.46188307758208197,Chill Lofi Study Beats,Poof Tricks,156000.0,-1.282061451587242,lofi,chill,https://api.spotify.com/v1/tracks/7e2CntkyYlYKlTufrSOCGl,Expected Events,0.0,spotify:track:7e2CntkyYlYKlTufrSOCGl,audio_features,2024-10-16,https://api.spotify.com/v1/audio-analysis/7e2CntkyYlYKlTufrSOCGl,7e2CntkyYlYKlTufrSOCGl,1.9266344803619695,0Pa7yL0dq62qlO7Y54mShy,37i9dQZF1DX8Uebhn9wzrS,7e2CntkyYlYKlTufrSOCGl,-0.7245060556152394,6.0,0.7626784868742732,-1.1124637367403367,1.8189210902687474,-0.45502958357495615,Expected Events,Low,2024,2.6,2024,-0.6746544768107615,0.3822230998152354,0.079945,0
4.0,51,0.15107276073795725,0.7655814520569207,Chill Lofi Study Beats,Zeitgeister,124557.0,-2.0073786953413664,lofi,chill,https://api.spotify.com/v1/tracks/5gUG9ivCY3V5DRW8301SbS,Vortex,1.0,spotify:track:5gUG9ivCY3V5DRW8301SbS,audio_features,2024-08-18,https://api.spotify.com/v1/audio-analysis/5gUG9ivCY3V5DRW8301SbS,5gUG9ivCY3V5DRW8301SbS,2.082937008301195,5a9qEcg5nTzr7ZIPVO8FQk,37i9dQZF1DX8Uebhn9wzrS,5gUG9ivCY3V5DRW8301SbS,-0.9493038353394623,0.0,1.3953060864081719,-1.2070116893980531,1.70827046962456,-0.5193296894085402,Vortex,Low,2024,2.07595,2024,-0.6746544768107615,0.12062505711413689,0.0218988,0
4.0,51,-0.527002678212094,0.9680470350401467,Chill Lofi Study Beats,Oroshi,120604.0,-1.4282620158377934,lofi,chill,https://api.spotify.com/v1/tracks/2kt3LN3iDaQMRINPRsGaJJ,temporary approved,1.0,spotify:track:2kt3LN3iDaQMRINPRsGaJJ,audio_features,2024-10-11,https://api.spotify.com/v1/audio-analysis/2kt3LN3iDaQMRINPRsGaJJ,2kt3LN3iDaQMRINPRsGaJJ,1.9948392198263587,3nRBtSNytK87rJY1mZVKEa,37i9dQZF1DX8Uebhn9wzrS,2kt3LN3iDaQMRINPRsGaJJ,-0.2090214917648662,0.0,-0.9916038796753168,-0.6970980278093307,1.8988354274006602,-0.48717963649174817,temporary approved,Low,2024,2.0100666666666664,2024,-0.6746544768107615,0.29228492182933047,0.10057999999999999,0
4.0,51,-0.3181356451924433,1.3037136594597047,Chill Lofi Study Beats,Dusty Kadinsky,128294.0,-1.3714062408514678,lofi,chill,https://api.spotify.com/v1/tracks/6mCHWvDL7kXZdVhc8ovk0y,"High five, low-fi",0.0,spotify:track:6mCHWvDL7kXZdVhc8ovk0y,audio_features,2024-03-08,https://api.spotify.com/v1/audio-analysis/6mCHWvDL7kXZdVhc8ovk0y,6mCHWvDL7kXZdVhc8ovk0y,2.023257861269854,0XqcEKC7xJg1bN9dp8tKVo,37i9dQZF1DX8Uebhn9wzrS,6mCHWvDL7kXZdVhc8ovk0y,0.953725644739735,10.0,-1.167544223391331,-0.4333737681705969,1.3363614391260414,-0.6254248640339538,"High five, low-fi",Low,2024,2.1382333333333334,2024,-0.6746544768107615,0.287193919331957,0.181272,0
4.0,51,-0.6972639563134209,0.2221212029966835,Chill Lofi Study Beats,nightnotes,94875.0,-1.5257290586714944,lofi,chill,https://api.spotify.com/v1/tracks/1xrkythjTGJM8rClZQdZ5V,letter to amtis,1.0,spotify:track:1xrkythjTGJM8rClZQdZ5V,audio_features,2024-03-08,https://api.spotify.com/v1/audio-analysis/1xrkythjTGJM8rClZQdZ5V,1xrkythjTGJM8rClZQdZ5V,1.8271692353097353,0IBF3TM8KHfBL1NyK7zVkf,37i9dQZF1DX8Uebhn9wzrS,1xrkythjTGJM8rClZQdZ5V,-1.166349967486988,11.0,-0.8505990587545873,-0.7666763431182734,1.671386929409831,0.14778390861489413,letter to amtis,Low,2024,1.58125,2024,-0.6746544768107615,0.31776629870032075,0.038190999999999996,0
4.0,51,0.15107276073795725,0.16884078642215036,Chill Lofi Study Beats,astra division,127857.0,-1.5460346925951822,lofi,chill,https://api.spotify.com/v1/tracks/5UkHAPnb2Vyx0DvOmnBklI,Up In The Clouds Again,1.0,spotify:track:5UkHAPnb2Vyx0DvOmnBklI,audio_features,2024-07-12,https://api.spotify.com/v1/audio-analysis/5UkHAPnb2Vyx0DvOmnBklI,5UkHAPnb2Vyx0DvOmnBklI,1.9294763445063192,5LGOpvqw4CDDEHLGlZi5Po,37i9dQZF1DX8Uebhn9wzrS,5UkHAPnb2Vyx0DvOmnBklI,0.29095977693211256,10.0,-1.9406505064544635,-0.8372366104577857,1.821994718619975,1.2408857077858229,Up In The Clouds Again,Low,2024,2.13095,2024,-0.6746544768107615,0.31497989327380316,0.11474200000000001,0
4.0,51,1.8734833647862623,1.021327451614679,Chill Lofi Study Beats,Pi Teddy,118412.0,-1.6231961015051952,lofi,chill,https://api.spotify.com/v1/tracks/5EAColl6xt8Gnm8fNG05hO,Autumn Stroll,0.0,spotify:track:5EAColl6xt8Gnm8fNG05hO,audio_features,2023-10-11,https://api.spotify.com/v1/audio-analysis/5EAColl6xt8Gnm8fNG05hO,5EAColl6xt8Gnm8fNG05hO,1.8186436428766863,4n6WWpN0P3MsBU4OTFXFIM,37i9dQZF1DX8Uebhn9wzrS,5EAColl6xt8Gnm8fNG05hO,0.6242806227300981,1.0,-1.1707711993925018,-0.5712678890348922,1.8127738335662926,-0.5354047158669362,Autumn Stroll,Low,2023,1.9735333333333334,2023,-0.581429003355403,0.22972690753184852,0.120241,0
4.0,51,-0.03997623155015949,0.7815655770292808,Chill Lofi Study Beats,Cal Credence,147857.0,-1.9440251174994607,lofi,chill,https://api.spotify.com/v1/tracks/5pbMjvDEHdFVRkxjNeaUFu,Lush,0.0,spotify:track:5pbMjvDEHdFVRkxjNeaUFu,audio_features,2023-09-22,https://api.spotify.com/v1/audio-analysis/5pbMjvDEHdFVRkxjNeaUFu,5pbMjvDEHdFVRkxjNeaUFu,2.026099725414204,1jlHR4iZJzzw25bVjRBG5P,37i9dQZF1DX8Uebhn9wzrS,5pbMjvDEHdFVRkxjNeaUFu,-0.4183159763356944,11.0,0.7633800033962663,-1.3457474834314085,1.6467979026000115,-0.4791421232625502,Lush,Low,2023,2.4642833333333334,2023,-0.581429003355403,0.1404403063679276,0.040392,0
4.0,51,0.17087058377299513,0.23277728631159011,Chill Lofi Study Beats,Audio Phill,122984.0,-1.3551617337125177,lofi,chill,https://api.spotify.com/v1/tracks/4lZQn9ZVkTbzehDoj3SQin,The City,0.0,spotify:track:4lZQn9ZVkTbzehDoj3SQin,audio_features,2023-11-14,https://api.spotify.com/v1/audio-analysis/4lZQn9ZVkTbzehDoj3SQin,4lZQn9ZVkTbzehDoj3SQin,1.949369393516766,4mEfZGlxMcC0EioQfzvnyx,37i9dQZF1DX8Uebhn9wzrS,4lZQn9ZVkTbzehDoj3SQin,-1.166349967486988,0.0,0.41044704118124764,-0.9699404134462127,1.735933124785607,-0.36661693805377815,The City,Low,2023,2.049733333333333,2023,-0.581429003355403,0.3798741760634225,0.045793,0
4.0,51,1.4082345234628697,0.9680470350401467,Chill Lofi Study Beats,M.I Hakone,124337.0,-0.957171308808239,lofi,chill,https://api.spotify.com/v1/tracks/6RUXqsK0MlNGXFWBfZs400,Seasons,0.0,spotify:track:6RUXqsK0MlNGXFWBfZs400,audio_features,2023-10-20,https://api.spotify.com/v1/audio-analysis/6RUXqsK0MlNGXFWBfZs400,6RUXqsK0MlNGXFWBfZs400,1.9522112576611157,1Gi40W4rRup1t8B0p5Y5Yf,37i9dQZF1DX8Uebhn9wzrS,6RUXqsK0MlNGXFWBfZs400,1.000235530199919,8.0,-1.4478351497539048,-0.19700388652630602,1.6775341861122857,-0.48717963649174817,Seasons,Low,2023,2.0722833333333335,2023,-0.581429003355403,0.4365617343067872,0.25973999999999997,0
4.0,51,-0.23795446190053932,1.3676501593491446,Chill Lofi Study Beats,Zoe Reed,148583.0,-1.4973011711783317,lofi,chill,https://api.spotify.com/v1/tracks/3oY2RXnYoPhtf6r552KfbN,the clearing,1.0,spotify:track:3oY2RXnYoPhtf6r552KfbN,audio_features,2023-11-19,https://api.spotify.com/v1/audio-analysis/3oY2RXnYoPhtf6r552KfbN,3oY2RXnYoPhtf6r552KfbN,1.6737085715148594,4KtXivGbPCcyyzs8mb54CJ,37i9dQZF1DX8Uebhn9wzrS,3oY2RXnYoPhtf6r552KfbN,0.7017970984970716,3.0,0.41135901265983976,-1.0379756612785456,0.6908994853682816,-0.5193296894085402,the clearing,Low,2023,2.476383333333333,2023,-0.581429003355403,0.2480062797920388,0.144534,0
4.0,51,-0.6210423376285245,0.11023232819016393,Chill Lofi Study Beats,Convivial,187023.0,-2.216932837433823,lofi,chill,https://api.spotify.com/v1/tracks/6CVpyt67DY1JwuR8prqPmP,Softly Whispering,1.0,spotify:track:6CVpyt67DY1JwuR8prqPmP,audio_features,2023-10-20,https://api.spotify.com/v1/audio-analysis/6CVpyt67DY1JwuR8prqPmP,6CVpyt67DY1JwuR8prqPmP,2.0459927744246507,100YLSEn3RzaqIyNKQzEk3,37i9dQZF1DX8Uebhn9wzrS,6CVpyt67DY1JwuR8prqPmP,-1.2787488573490993,5.0,0.4119553017035343,-1.2214604121335797,1.486969228336185,-0.576396033335846,Softly Whispering,Low,2023,3.11705,2023,-0.581429003355403,0.06345157929114634,0.006201600000000001,0
4.0,50,-0.4705788825622358,0.2540894529414034,Chill Lofi Study Beats,"Yawuh, Koralle",143145.0,-0.8434597588355878,lofi,chill,https://api.spotify.com/v1/tracks/7M9vscwYkaJkTInBY2y6jv,Matcha,1.0,spotify:track:7M9vscwYkaJkTInBY2y6jv,audio_features,2024-04-30,https://api.spotify.com/v1/audio-analysis/7M9vscwYkaJkTInBY2y6jv,7M9vscwYkaJkTInBY2y6jv,1.5912945113287227,2BqsfiOuHmaRdp10PIpT5q,37i9dQZF1DX8Uebhn9wzrS,7M9vscwYkaJkTInBY2y6jv,0.2715806579903692,10.0,1.0417768351494576,-0.2759808855564163,0.7831083359051045,0.5818096229915863,Matcha,Low,2024,2.38575,2024,-0.6746544768107615,0.5656631990567305,0.20920800000000003,0
